"","(Intercept)","brlen.median","brlen.ratio","brlen.var","lambda","max.brlen","max.internal","max.tip","min.brlen","min.internal","min.tip","mu","Ntip","turnover","df","logLik","AICc","delta","weight"
"267",6.22852621863832,NA,1.12021930242653e-08,NA,-14.9001473260495,NA,NA,NA,NA,-0.72195400140631,NA,NA,NA,NA,5,-14860.4410764361,29730.8881564744,7009.28858416617,0
"34",4.96760137125669,0.0159164565260447,NA,NA,NA,NA,1.76078402134837e-05,NA,NA,NA,NA,NA,NA,NA,4,-14861.5505341775,29731.1050703559,7009.50549804766,0
"4369",5.4681983201899,NA,NA,NA,NA,2.2064696908798e-05,NA,NA,NA,-0.252833343890777,NA,NA,NA,-0.0243766105959077,5,-14867.1664789309,29744.338961464,7022.73938915578,0
"453",5.22610636273597,NA,NA,8.24971680012623e-09,NA,NA,NA,0.000236772344390755,-2.06566483329267,0.298465255976038,NA,NA,NA,NA,6,-14867.303232983,29746.6148718501,7025.01529954185,0
"4385",5.46864462014662,NA,NA,NA,NA,NA,2.20211369504066e-05,NA,NA,-0.25219396764327,NA,NA,NA,-0.0243581148523648,5,-14870.7301415785,29751.4662867591,7029.86671445089,0
"199",5.23347905552838,NA,4.72564703682942e-09,8.045866933507e-09,NA,NA,NA,0.000226993203850942,-1.58885425834549,NA,NA,NA,NA,NA,6,-14871.6369542212,29755.2823143265,7033.68274201827,0
"262",4.91015886463759,0.03255123039994,NA,7.20831424892035e-09,NA,NA,NA,NA,NA,-0.898256138287178,NA,NA,NA,NA,5,-14883.7262717836,29777.4585471693,7055.85897486108,0
"197",5.23159703169312,NA,NA,8.23123011532983e-09,NA,NA,NA,0.000239796495727024,-1.60777509627841,NA,NA,NA,NA,NA,5,-14887.680512139,29785.3670278803,7063.767455572,0
"451",5.23056043657669,NA,5.09154825511646e-09,NA,NA,NA,NA,0.000228459044646261,-2.05219489244465,0.303062934407204,NA,NA,NA,NA,6,-14888.1322478676,29788.2729016193,7066.67332931104,0
"4145",5.47576898389597,NA,NA,NA,NA,0.0001271962208596,-0.000105302641412738,NA,NA,NA,NA,NA,NA,-0.0277846721446521,5,-14891.462218632,29792.9304408662,7071.33086855791,0
"4113",5.47672184542582,NA,NA,NA,NA,2.19707482831912e-05,NA,NA,NA,NA,NA,NA,NA,-0.0276831340663816,4,-14898.8149525634,29805.6339071279,7084.0343348196,0
"4129",5.47713726530792,NA,NA,NA,NA,NA,2.19295995429803e-05,NA,NA,NA,NA,NA,NA,-0.0276565768235013,4,-14902.1974927714,29812.3989875438,7090.79941523553,0
"449",5.22870328517234,NA,NA,NA,NA,NA,NA,0.000242450283074308,-2.06353597414887,0.2971695203208,NA,NA,NA,NA,5,-14906.7055495244,29823.417102651,7101.81753034279,0
"195",5.23608678631547,NA,4.98003985107805e-09,NA,NA,NA,NA,0.000231822006792164,-1.58769834873485,NA,NA,NA,NA,NA,5,-14909.0449931505,29828.0959899032,7106.49641759492,0
"258",4.90669030482679,0.0332194994257778,NA,NA,NA,NA,NA,NA,NA,-0.907657308557472,NA,NA,NA,NA,4,-14913.6605257527,29835.3250535063,7113.72548119806,0
"291",5.21141049413395,NA,8.89844539341041e-09,NA,NA,NA,2.08870173447693e-05,NA,NA,-0.364852488859956,NA,NA,NA,NA,5,-14919.2731067401,29848.5522170823,7126.95264477407,0
"275",5.21121649000202,NA,8.62586083035831e-09,NA,NA,2.08970822761141e-05,NA,NA,NA,-0.365662456887305,NA,NA,NA,NA,5,-14919.7408201012,29849.4876438045,7127.88807149629,0
"307",5.21153712704491,NA,9.0400230239649e-09,NA,NA,-1.07677761305756e-05,3.16436264573592e-05,NA,NA,-0.364425647659242,NA,NA,NA,NA,6,-14919.2119718731,29850.4323496304,7128.83277732212,0
"269",6.23559890649544,NA,NA,7.96144938443569e-09,-14.9229410036433,NA,NA,NA,NA,-0.731542155728298,NA,NA,NA,NA,5,-14922.4113164603,29854.8286365227,7133.22906421446,0
"193",5.23416437631465,NA,NA,NA,NA,NA,NA,0.000245448666363705,-1.60763440141491,NA,NA,NA,NA,NA,4,-14926.7485836268,29861.5011692546,7139.90159694633,0
"79",5.73459637949068,NA,7.22940879780516e-09,6.85816703891919e-09,-9.20673290495514,NA,NA,0.000137117034128632,NA,NA,NA,NA,NA,NA,6,-14933.4700544652,29878.9485148146,7157.3489425063,0
"265",6.25843977768831,NA,NA,NA,-15.2064975868663,NA,NA,NA,NA,-0.736708528119165,NA,NA,NA,NA,4,-14958.7493257958,29925.5026535927,7203.90308128441,0
"76",5.62413306863317,0.00345918039192628,7.64258592826123e-09,NA,-8.06955055359048,NA,NA,0.000134317898348098,NA,NA,NA,NA,NA,NA,6,-14957.2953431243,29926.5990921327,7204.99951982449,0
"75",5.7472510225856,NA,7.46998659154722e-09,NA,-9.3713705127147,NA,NA,0.00014000392363143,NA,NA,NA,NA,NA,NA,5,-14960.2640013233,29930.5340062487,7208.93443394043,0
"305",5.21360647367458,NA,NA,NA,NA,0.000127748514497492,-0.000106005830389337,NA,NA,-0.375332236557415,NA,NA,NA,NA,5,-14969.1773962864,29948.360796175,7226.76122386675,0
"77",5.71354936200838,NA,NA,7.17283121598615e-09,-8.94168396869362,NA,NA,0.000158245593990268,NA,NA,NA,NA,NA,NA,5,-14970.3749180426,29950.7558396873,7229.15626737905,0
"78",5.64227742078069,0.00199687252850382,NA,7.12554087853127e-09,-8.18770741779307,NA,NA,0.00015528149703053,NA,NA,NA,NA,NA,NA,6,-14969.3821170366,29950.7726399572,7229.17306764897,0
"4421",5.4664280527543,NA,NA,8.19802339060481e-09,NA,NA,NA,0.000242334784053695,NA,-0.332505932054615,NA,NA,NA,-0.0265199518286352,6,-14969.6310454865,29951.270496857,7229.67092454878,0
"273",5.2153445957401,NA,NA,NA,NA,2.18200063643265e-05,NA,NA,NA,-0.372248237599233,NA,NA,NA,NA,4,-14976.5108443152,29961.0256906315,7239.42611832324,0
"289",5.21596937762996,NA,NA,NA,NA,NA,2.17784696917192e-05,NA,NA,-0.371528342979719,NA,NA,NA,NA,4,-14979.8348771949,29967.6737563908,7246.07418408254,0
"35",5.17156778569539,NA,9.08518717197646e-09,NA,NA,NA,2.0676093302611e-05,NA,NA,NA,NA,NA,NA,NA,4,-14988.6718765172,29985.3477550354,7263.74818272713,0
"51",5.17197208016932,NA,9.41507116458002e-09,NA,NA,-2.51283111124356e-05,4.57789202638292e-05,NA,NA,NA,NA,NA,NA,NA,5,-14988.3430050506,29986.6920137034,7265.09244139516,0
"19",5.17131295380663,NA,8.81683609404344e-09,NA,NA,2.0680264516255e-05,NA,NA,NA,NA,NA,NA,NA,NA,4,-14989.4362548294,29986.8765116599,7265.27693935162,0
"4419",5.46892397854475,NA,5.15901834784967e-09,NA,NA,NA,NA,0.000233752510353558,NA,-0.323843579544009,NA,NA,NA,-0.0263078919685434,6,-14989.0716806828,29990.1517672497,7268.55219494148,0
"74",5.64098008488652,0.00238129528904536,NA,NA,-8.20449009776109,NA,NA,0.000158441761284107,NA,NA,NA,NA,NA,NA,5,-14998.100611869,30006.2072273402,7284.60765503195,0
"73",5.72607120932367,NA,NA,NA,-9.10489973505456,NA,NA,0.000162006049212765,NA,NA,NA,NA,NA,NA,4,-14999.5061119718,30007.0162259445,7285.41665363629,0
"72",4.95873532325662,0.01646713248245,7.60632948076326e-09,6.80524179529833e-09,NA,NA,NA,0.000132788220439149,NA,NA,NA,NA,NA,NA,6,-15002.2737402403,30016.5558863647,7294.95631405648,0
"4167",5.4790950391052,NA,5.29865897352206e-09,8.00773028382521e-09,NA,NA,NA,0.000220729733105371,NA,NA,NA,NA,NA,-0.0303858125798856,6,-15002.9941414403,30017.9966887647,7296.39711645644,0
"4417",5.46905598010851,NA,NA,NA,NA,NA,NA,0.000247980346182585,NA,-0.333011325641425,NA,NA,NA,-0.0265213751146582,5,-15007.7579969395,30025.5219974812,7303.92242517295,0
"4165",5.47953486152725,NA,NA,8.21538245873219e-09,NA,NA,NA,0.00023499237635033,NA,NA,NA,NA,NA,-0.0307239246654987,5,-15022.667017488,30055.3400385781,7333.74046626981,0
"68",4.95597698093731,0.0168898540079245,7.86550784111739e-09,NA,NA,NA,NA,0.000134990284082156,NA,NA,NA,NA,NA,NA,5,-15028.2574735651,30066.5209507323,7344.92137842409,0
"4615",5.52893651695323,NA,1.20306563233324e-08,1.01318587355693e-08,NA,NA,NA,NA,NA,NA,-0.994764652676633,NA,NA,-0.0138026613048247,6,-15036.5401924855,30085.0887908552,7363.48921854691,0
"4163",5.48165727565623,NA,5.55119681619553e-09,NA,NA,NA,NA,0.000225546796991056,NA,NA,NA,NA,NA,-0.0303773202812717,5,-15039.0924866205,30088.1909768432,7366.59140453492,0
"49",5.17289519025477,NA,NA,NA,NA,0.000118865851545447,-9.73183529333934e-05,NA,NA,NA,NA,NA,NA,NA,4,-15041.84362992,30091.6912618411,7370.09168953283,0
"70",4.96452003355868,0.0155967814175364,NA,7.16278028861493e-09,NA,NA,NA,0.000156661835601295,NA,NA,NA,NA,NA,NA,5,-15042.2817965254,30094.569596653,7372.97002434476,0
"17",5.17479924928488,NA,NA,NA,NA,2.16200052649664e-05,NA,NA,NA,NA,NA,NA,NA,NA,3,-15047.9400205506,30101.8824420615,7380.28286975328,0
"33",5.17547952616153,NA,NA,NA,NA,NA,2.15826613243156e-05,NA,NA,NA,NA,NA,NA,NA,3,-15050.9452581711,30107.8929173025,7386.29334499429,0
"16",5.61485466412267,0.00899302036637058,1.14185622495017e-08,7.29230503028659e-09,-8.12565980135483,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-15049.373567619,30110.7555411221,7389.15596881385,0
"4161",5.4821883259035,NA,NA,NA,NA,NA,NA,0.000240638727209674,NA,NA,NA,NA,NA,-0.0307317543644156,4,-15060.5526544348,30129.1093108707,7407.50973856244,0
"775",5.37955298412773,NA,1.20545651576251e-08,1.00573052481925e-08,NA,NA,NA,NA,NA,0.145611200680314,-1.15043271915737,NA,NA,NA,6,-15062.1698920868,30136.3481900576,7414.74861774938,0
"66",4.96181940111739,0.0160112396613673,NA,NA,NA,NA,NA,0.000159841494172086,NA,NA,NA,NA,NA,NA,4,-15070.8818652538,30149.7677325086,7428.16816020034,0
"15",5.95847753048689,NA,1.14093158279304e-08,7.60516368703683e-09,-11.780067955754,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-15070.5599233116,30151.1258502254,7429.52627791711,0
"519",5.3867652058891,NA,1.20238871707984e-08,1.00824684848844e-08,NA,NA,NA,NA,NA,NA,-1.07317026490257,NA,NA,NA,5,-15070.5898718098,30151.1857472217,7429.58617491343,0
"647",5.38586650726328,NA,1.20335637958655e-08,1.0076611116539e-08,NA,NA,NA,NA,0.0877185620621819,NA,-1.10831269786146,NA,NA,NA,6,-15070.1520464982,30152.3124988805,7430.71292657225,0
"327",5.19635849201305,NA,5.186702747728e-09,7.99669500800098e-09,NA,NA,NA,0.00022001339297473,NA,-0.448487352923505,NA,NA,NA,NA,6,-15077.1506397843,30166.3096854527,7444.71011314441,0
"12",5.61271499686486,0.00953220548605873,1.1768401343393e-08,NA,-8.13915995675686,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-15078.9564349714,30167.918873545,7446.3193012367,0
"4867",5.53898137579194,NA,1.25906960744723e-08,NA,NA,NA,NA,NA,NA,0.197444530827406,-1.08905957705231,NA,NA,-0.0151245780890317,6,-15079.0735432248,30170.1554923338,7448.55592002553,0
"4739",5.53533387910957,NA,1.25684089130354e-08,NA,NA,NA,NA,NA,0.171450495427125,NA,-1.05941864457928,NA,NA,-0.013990439870953,6,-15092.4781547987,30196.9647154815,7475.36514317323,0
"4611",5.53398773953165,NA,1.25498788401888e-08,NA,NA,NA,NA,NA,NA,NA,-0.992442498890707,NA,NA,-0.0136885972207616,5,-15094.1270315488,30198.2600666997,7476.66049439145,0
"325",5.19422358032245,NA,NA,8.19949100768338e-09,NA,NA,NA,0.000234111389427546,NA,-0.458713033555455,NA,NA,NA,NA,5,-15095.6937957683,30201.3935951388,7479.79402283056,0
"11",5.97778184774018,NA,1.17745251723201e-08,NA,-12.0232765337548,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-15102.6740441439,30213.3520902888,7491.75251798057,0
"323",5.19900823341759,NA,5.43874198938852e-09,NA,NA,NA,NA,0.00022482802542244,NA,-0.448489426288077,NA,NA,NA,NA,5,-15112.62183057,30235.2496647422,7513.65009243395,0
"899",5.3848361786503,NA,1.25531410990126e-08,NA,NA,NA,NA,NA,-0.31584210220194,0.229141788602839,-1.06526949830036,NA,NA,NA,6,-15115.5890359097,30243.1864777036,7521.58690539531,0
"771",5.38561169363262,NA,1.25705387737043e-08,NA,NA,NA,NA,NA,NA,0.148065838999544,-1.14878693866158,NA,NA,NA,5,-15118.6285243652,30247.2630523326,7525.66348002436,0
"8",4.94197911517082,0.022546040324732,1.16624465885952e-08,7.32135649761105e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-15120.0178675791,30250.0417387604,7528.4421664521,0
"515",5.39296121962655,NA,1.25406550938978e-08,NA,NA,NA,NA,NA,NA,NA,-1.07021453281164,NA,NA,NA,4,-15127.2372210905,30262.4784441819,7540.87887187365,0
"643",5.39199075439881,NA,1.25507398762669e-08,NA,NA,NA,NA,NA,0.0943455464355076,NA,-1.10801376213422,NA,NA,NA,5,-15126.7364235963,30263.4788507947,7541.87927848649,0
"321",5.19683736673465,NA,NA,NA,NA,NA,NA,0.000239757520867729,NA,-0.459225292181515,NA,NA,NA,NA,4,-15132.8882716736,30273.7805453483,7552.18097304002,0
"4869",5.54495110666808,NA,NA,1.09408173571509e-08,NA,NA,NA,NA,NA,0.190237482734474,-1.09691923571823,NA,NA,-0.0151607148543276,6,-15131.9838341762,30275.9760742364,7554.37650192819,0
"4741",5.54126452577475,NA,NA,1.09581419196114e-08,NA,NA,NA,NA,0.147342356962692,NA,-1.06137332016674,NA,NA,-0.0140368142867238,6,-15144.608477864,30301.2253616121,7579.62578930389,0
"4613",5.54008804406687,NA,NA,1.0965917117203e-08,NA,NA,NA,NA,NA,NA,-1.00380461285171,NA,NA,-0.0137775490956363,5,-15145.8138291422,30301.6336618866,7580.03408957837,0
"14",5.63947716145654,0.0089590223927003,NA,8.03868153650982e-09,-8.36745308298953,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-15147.5240171246,30305.0540378514,7583.45446554312,0
"4",4.93870851778471,0.0231099842112363,1.20140885264973e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-15149.4192938211,30306.8425896431,7585.24301733487,0
"13",5.98178215161575,NA,NA,8.34975627906141e-09,-12.0078618916617,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-15168.1429933321,30344.2899886652,7622.69041635697,0
"901",5.39037577090159,NA,NA,1.09001117230379e-08,NA,NA,NA,NA,-0.336635483782204,0.227178495416922,-1.06774792093722,NA,NA,NA,6,-15167.8926421887,30347.7936902616,7626.19411795333,0
"773",5.39122521719278,NA,NA,1.08938796788208e-08,NA,NA,NA,NA,NA,0.140759154170108,-1.15677243090133,NA,NA,NA,5,-15171.309687045,30352.6253776922,7631.02580538396,0
"71",5.15362688108459,NA,5.82792248880183e-09,7.99679962001243e-09,NA,NA,NA,0.000205897070853871,NA,NA,NA,NA,NA,NA,5,-15176.8802950358,30363.7665936737,7642.16702136542,0
"517",5.39816898748437,NA,NA,1.09161482386032e-08,NA,NA,NA,NA,NA,NA,-1.08206257886496,NA,NA,NA,4,-15179.0091980307,30366.0223980625,7644.42282575421,0
"645",5.39745879776121,NA,NA,1.09120074101897e-08,NA,NA,NA,NA,0.0700341169064609,NA,-1.11012585750956,NA,NA,NA,5,-15178.7360593241,30367.4781222505,7645.8785499422,0
"10",5.6379452824325,0.0095541116365611,NA,NA,-8.39057371934889,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-15182.8641940567,30373.7323901143,7652.13281780608,0
"4993",5.55051995886602,NA,NA,NA,NA,NA,NA,NA,-0.342270543002352,0.280322459938432,-1.00518795317935,NA,NA,-0.0150885802484411,6,-15194.5277028255,30401.0638115352,7679.46423922696,0
"4865",5.55100005878416,NA,NA,NA,NA,NA,NA,NA,NA,0.192332972770734,-1.0958512577604,NA,NA,-0.0150511687737478,5,-15198.0410870854,30406.0881777729,7684.48860546469,0
"69",5.15012341307673,NA,NA,8.22531361280254e-09,NA,NA,NA,0.000221420076757838,NA,NA,NA,NA,NA,NA,4,-15199.8840167205,30407.772035442,7686.1724631337,0
"9",6.00386469731909,NA,NA,NA,-12.2837522441934,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-15206.2018085541,30418.4060180685,7696.80644576024,0
"67",5.15627645960141,NA,6.07996799203964e-09,NA,NA,NA,NA,0.000210711701025593,NA,NA,NA,NA,NA,NA,4,-15211.6543259501,30431.3126539011,7709.71308159285,0
"4737",5.54731546382794,NA,NA,NA,NA,NA,NA,NA,0.153112748626374,NA,-1.06153093508834,NA,NA,-0.0139219888278053,5,-15210.7075462009,30431.421096004,7709.82152369571,0
"4609",5.54609733503547,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.00170610934706,NA,NA,-0.0136524778410501,4,-15211.9920886177,30431.9881792365,7710.38860692822,0
"6",4.94668025380895,0.0229234637834597,NA,8.08504286199534e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-15221.0048063967,30450.0136147945,7728.41404248623,0
"897",5.39751834229202,NA,NA,NA,NA,NA,NA,NA,-0.332945648480843,0.228675197047088,-1.06722880073274,NA,NA,NA,5,-15232.9978978093,30476.0017992207,7754.40222691246,0
"65",5.15269603703957,NA,NA,NA,NA,NA,NA,0.000227069791989196,NA,NA,NA,NA,NA,NA,3,-15236.5433478213,30479.089096603,7757.48952429471,0
"769",5.39835444416629,NA,NA,NA,NA,NA,NA,NA,NA,0.143201709471524,-1.15527836532076,NA,NA,NA,4,-15236.2972634314,30480.5985288637,7758.99895655545,0
"4231",5.5266621311763,NA,1.20924264930425e-08,1.01238813022131e-08,NA,NA,NA,NA,-1.19927969778348,NA,NA,NA,NA,-0.0179697437612294,6,-15240.7156515218,30493.4397089277,7771.84013661946,0
"513",5.4054337849127,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.07926629023424,NA,NA,NA,3,-15244.1635481608,30494.329497282,7772.72992497374,0
"641",5.40465593130317,NA,NA,NA,NA,NA,NA,NA,0.076410177142454,NA,-1.10988566885682,NA,NA,NA,4,-15243.8426079058,30495.6892178126,7774.08964550435,0
"4483",5.53722561770929,NA,1.26152843623459e-08,NA,NA,NA,NA,NA,-1.87520107056045,0.452136816613386,NA,NA,NA,-0.0194158475985859,6,-15252.9577296948,30517.9238652737,7796.32429296544,0
"2",4.94321413366016,0.0235608037935989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-15256.2332166609,30518.4688342822,7796.86926197395,0
"391",5.33068077600932,NA,1.20775034204367e-08,1.00451517553169e-08,NA,NA,NA,NA,-1.99358318483244,0.397049069207677,NA,NA,NA,NA,6,-15262.752523823,30537.5134535301,7815.91388122189,0
"4227",5.53175698746399,NA,1.26119006776836e-08,NA,NA,NA,NA,NA,-1.19326580270892,NA,NA,NA,NA,-0.0178667026855147,5,-15295.9224280204,30601.850859643,7880.25128733475,0
"135",5.33999994856554,NA,1.2075027871396e-08,1.00655686045823e-08,NA,NA,NA,NA,-1.38098886514327,NA,NA,NA,NA,NA,5,-15296.1691872423,30602.3443780867,7880.74480577849,0
"4485",5.54318402191312,NA,NA,1.09453198714672e-08,NA,NA,NA,NA,-1.89972341416972,0.450694149558262,NA,NA,NA,-0.0194640704311274,6,-15304.4585520832,30620.9255100505,7899.32593774223,0
"387",5.3367674565731,NA,1.2593058580687e-08,NA,NA,NA,NA,NA,-1.98860271404839,0.398358762753615,NA,NA,NA,NA,5,-15316.8722926645,30643.7505889312,7922.15101662292,0
"4229",5.53771976273427,NA,NA,1.09631860224455e-08,NA,NA,NA,NA,-1.21996747421408,NA,NA,NA,NA,-0.0179200710585597,5,-15346.7148745653,30703.4357527328,7981.83618042458,0
"131",5.34612984386013,NA,1.25916261826285e-08,NA,NA,NA,NA,NA,-1.373973433107,NA,NA,NA,NA,NA,4,-15350.1483383267,30708.3006786544,7986.70110634612,0
"389",5.3422462100304,NA,NA,1.08835981970818e-08,NA,NA,NA,NA,-2.01334538322436,0.396790811859749,NA,NA,NA,NA,5,-15368.03327903,30746.0725616622,8024.47298935391,0
"4481",5.54924084365887,NA,NA,NA,NA,NA,NA,NA,-1.89584370544035,0.451808758183951,NA,NA,NA,-0.0193537742283581,5,-15368.3420544098,30746.6901124218,8025.09054011359,0
"4359",5.53535616535433,NA,1.23111627473435e-08,1.00291372442822e-08,NA,NA,NA,NA,NA,-0.223098301517053,NA,NA,NA,-0.0227440048571866,6,-15373.6596708688,30759.3277476218,8037.72817531355,0
"4103",5.54250378408636,NA,1.23994298729954e-08,9.97968939548865e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0256682971768288,5,-15395.9512892033,30801.9085820087,8080.30900970048,0
"133",5.35155695320046,NA,NA,1.09038300228788e-08,NA,NA,NA,NA,-1.40114539086284,NA,NA,NA,NA,NA,4,-15400.7135341813,30809.4310703636,8087.83149805535,0
"4225",5.54377295984383,NA,NA,NA,NA,NA,NA,NA,-1.21439756626218,NA,NA,NA,NA,-0.0178057696696075,4,-15410.2700719708,30828.5441459425,8106.94457363428,0
"4355",5.54040839317206,NA,1.2825290760236e-08,NA,NA,NA,NA,NA,NA,-0.220486417694817,NA,NA,NA,-0.0226379180014534,5,-15426.4300277552,30862.8660591126,8141.26648680437,0
"385",5.34940133008245,NA,NA,NA,NA,NA,NA,NA,-2.00884718288247,0.398202909459991,NA,NA,NA,NA,4,-15430.4116677956,30868.8273375922,8147.22776528391,0
"4099",5.54744812079658,NA,1.2910024215123e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0255286584755188,4,-15447.9770177582,30903.9580375174,8182.35846520909,0
"263",5.29843096668958,NA,1.23038256585111e-08,9.95239136679016e-09,NA,NA,NA,NA,NA,-0.334841401352131,NA,NA,NA,NA,5,-15459.9432281312,30929.8924598646,8208.29288755634,0
"129",5.35875861838099,NA,NA,NA,NA,NA,NA,NA,-1.39445603944416,NA,NA,NA,NA,NA,3,-15462.9176590241,30931.8377190086,8210.23814670035,0
"4357",5.54664614346614,NA,NA,1.08829689135865e-08,NA,NA,NA,NA,NA,-0.230841251052228,NA,NA,NA,-0.0227271613979277,5,-15480.6551146968,30971.3162329958,8249.71666068759,0
"4101",5.55412744714713,NA,NA,1.08381279119705e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0257535736374418,4,-15504.0189364031,31016.0418748073,8294.44230249901,0
"259",5.30454140583447,NA,1.28140715876744e-08,NA,NA,NA,NA,NA,NA,-0.331732168784549,NA,NA,NA,NA,4,-15511.0304171092,31030.0648362193,8308.46526391109,0
"7",5.26102983185639,NA,1.24439083915232e-08,9.85723901326224e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-15512.5358166687,31033.0756353384,8311.47606303018,0
"4353",5.55266150174927,NA,NA,NA,NA,NA,NA,NA,NA,-0.228349026611432,NA,NA,NA,-0.0226108660712281,4,-15541.6443726456,31091.2927472922,8369.6931749839,0
"3",5.26742639331906,NA,1.29480324125237e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-15562.1382183098,31130.2788375799,8408.67926527166,0
"4097",5.56003784594221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0256052115446585,3,-15564.232018434,31134.4664378283,8412.86686552004,0
"261",5.30988957577902,NA,NA,1.08057713559117e-08,NA,NA,NA,NA,NA,-0.34249703576447,NA,NA,NA,NA,4,-15565.0032592308,31138.0105204626,8416.41094815432,0
"5",5.27175683765352,NA,NA,1.07183588632086e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-15618.8911507981,31243.7847025565,8522.18513024826,0
"257",5.31706541937043,NA,NA,NA,NA,NA,NA,NA,NA,-0.339455087296756,NA,NA,NA,NA,3,-15624.1376618189,31254.2777245982,8532.6781522899,0
